user_id,base,approach,geography,jnd,accuracy
NEs90wkP8F,0.9,above,3_irreg,0.028333333,0.666666667
mtaJMeAi9y,0.9,above,2_reg,0.0275,0.708333333
BD1cZ4gsh3,0.9,above,3_irreg,0.0375,0.5
rlBC06NgOA,0.9,above,3_irreg,0.038333333,0.5
IOaN6A1b9H,0.9,above,2_reg,0.035,0.5
RS5a16Hasr,0.9,above,2_reg,0.0375,0.458333333
R4TWc7oeD1,0.9,above,2_reg,0.036666667,0.541666667
RlQJaX6xRf,0.9,above,3_irreg,0.03,0.625
MvbSWwYFlX,0.9,above,2_reg,0.028333333,0.666666667
4NySqTrogj,0.9,above,2_reg,0.025,0.791666667
BmkYa2XZSZ,0.9,above,3_irreg,0.033333333,0.583333333
sgNVmmPLNj,0.9,above,2_reg,0.034166667,0.583333333
RacrswfZTE,0.9,above,2_reg,0.029166667,0.666666667
ovsNo3DmdK,0.9,above,3_irreg,0.033333333,0.541666667
RbxIUZBUZX,0.9,above,3_irreg,0.035,0.458333333
kXrfuBCZA7,0.9,above,2_reg,0.034166667,0.541666667
eU6SJrqQry,0.9,above,2_reg,0.026666667,0.708333333
ShxHP24uQP,0.9,above,3_irreg,0.038333333,0.458333333
0ZTaMjkxwc,0.9,above,3_irreg,0.025,0.791666667
lPfNoRzcc5,0.9,above,2_reg,0.028333333,0.708333333
mJYc4lXUX4,0.9,above,2_reg,0.031666667,0.625
JvC0gsVJuM,0.9,above,3_irreg,0.025,0.75
L1DgiwC5GO,0.9,above,3_irreg,0.020833333,0.791666667
3apPXCHYCX,0.9,above,2_reg,0.029166667,0.666666667
4h5nRrNM92,0.9,above,3_irreg,0.0375,0.416666667
0JPNRZ3Z8P,0.9,above,3_irreg,0.026666667,0.708333333
jTVD5Ij59F,0.9,above,3_irreg,0.033333333,0.583333333
oeR5jnwUpk,0.9,above,2_reg,0.0325,0.541666667
2TL5wMHJjF,0.9,above,3_irreg,0.039166667,0.458333333
poqYWUPEvT,0.9,above,3_irreg,0.035833333,0.458333333
8AjojDiegn,0.9,above,2_reg,0.030833333,0.583333333
9yNAA5tvel,0.9,below,3_irreg,0.124583333,0.708333333
JMXy4fTXw5,0.9,below,2_reg,0.142916667,0.75
MREdCp0h7C,0.9,below,3_irreg,0.754166667,0.75
S7JrRYGxzY,0.9,below,2_reg,0.074166667,0.833333333
0C2zFT36bs,0.9,below,3_irreg,0.087083333,0.833333333
0ZTaMjkxwc,0.9,below,3_irreg,0.145833333,0.75
b3OIlMWUZS,0.9,below,3_irreg,0.072083333,0.75
MvbSWwYFlX,0.9,below,2_reg,0.358333333,0.75
Qxorn3hSAA,0.9,below,2_reg,0.070416667,0.791666667
ovsNo3DmdK,0.9,below,3_irreg,0.25,0.708333333
0kFBlXPdMJ,0.9,below,3_irreg,0.160833333,0.75
yMmEsTBMLu,0.9,below,3_irreg,0.20125,0.75
GKojmHe3g6,0.9,below,2_reg,0.075416667,0.791666667
rlBC06NgOA,0.9,below,3_irreg,0.1275,0.75
4Bnux1caoq,0.9,below,2_reg,0.10625,0.791666667
zHynDeJy8Z,0.9,below,3_irreg,0.3,0.708333333
1zc24UfDtN,0.9,below,2_reg,0.092083333,0.791666667
6BycMHFMrC,0.9,below,2_reg,0.127083333,0.75
NsZdG2kpD5,0.9,below,2_reg,0.072083333,0.791666667
ETLabn6t3V,0.9,below,2_reg,0.0925,0.75
kPbON3C1Bc,0.9,below,3_irreg,0.275,0.708333333
sgNVmmPLNj,0.9,below,2_reg,0.1525,0.708333333
RacrswfZTE,0.9,below,2_reg,0.06,0.791666667
u8puOKixhM,0.9,below,3_irreg,0.1325,0.75
mtaJMeAi9y,0.9,below,2_reg,0.087083333,0.791666667
QV9OP7S5Xg,0.9,below,2_reg,0.090833333,0.791666667
BD1cZ4gsh3,0.9,below,3_irreg,0.145833333,0.75
kXrfuBCZA7,0.9,below,2_reg,0.791666667,0.666666667
wHq1ytDhaG,0.9,below,3_irreg,0.072916667,0.791666667
R4TWc7oeD1,0.9,below,2_reg,0.092916667,0.833333333
mJYc4lXUX4,0.9,below,2_reg,0.102083333,0.708333333
kCzJEHbG87,0.9,below,2_reg,0.208333333,0.708333333
8AjojDiegn,0.9,below,2_reg,0.08375,0.791666667
BmkYa2XZSZ,0.9,below,3_irreg,0.13,0.708333333
PpXHUR9LEt,0.9,below,2_reg,0.171666667,0.708333333
FUy3TMCGP2,0.9,below,2_reg,0.12875,0.75
3apPXCHYCX,0.9,below,2_reg,0.10875,0.791666667
RbxIUZBUZX,0.9,below,3_irreg,0.816666667,0.583333333
NEs90wkP8F,0.9,below,3_irreg,0.0825,0.791666667
nAtZ4kzfHX,0.9,below,3_irreg,0.359583333,0.708333333
RIqdBKcs5R,0.9,below,3_irreg,0.145416667,0.75
sk6nSh5ASG,0.9,below,3_irreg,0.080416667,0.791666667
AQFNkckcFA,0.9,below,3_irreg,0.308333333,0.791666667
oeR5jnwUpk,0.9,below,2_reg,0.183333333,0.708333333
RS5a16Hasr,0.9,below,2_reg,0.1275,0.708333333
PuBB83BJrW,0.9,below,3_irreg,0.325,0.75
RlQJaX6xRf,0.9,below,3_irreg,0.130833333,0.708333333
2cE03eP406,0.9,below,2_reg,0.121666667,0.791666667
0ObZtQYDm1,0.9,below,3_irreg,0.09875,0.75
lPfNoRzcc5,0.9,below,2_reg,0.09125,0.75
JvC0gsVJuM,0.9,below,3_irreg,0.117916667,0.791666667
0JPNRZ3Z8P,0.9,below,3_irreg,0.089583333,0.791666667
poqYWUPEvT,0.9,below,3_irreg,0.1575,0.75
L1DgiwC5GO,0.9,below,3_irreg,0.075416667,0.791666667
eU6SJrqQry,0.9,below,2_reg,0.115833333,0.75
g1V3h2ovHt,0.9,below,2_reg,0.085,0.791666667
2TL5wMHJjF,0.9,below,3_irreg,0.1025,0.75
